Odometer_Label,Location_Label,Asset,Date,Time,Odometer,Status,Location
Odometer (km),Location,RCLU24066,01/17/2025,09:48 AM,0.0 km,Stationary,"8929 East Brundage Lane, Bakersfield, Bakersfield, CA, 93307"
Odometer (km),Location,RC94804,01/17/2025,09:47 AM,459262.2 km,Stationary,"2579 188 Street, Surrey, Surrey, BC, V3S 9V2"
Odometer (km),Location,RCLU16073,01/17/2025,09:47 AM,464109.2 km,Stationary,"4214 Ogden Road Southeast, Calgary, Calgary, AB, T2G 4V3"
Odometer (km),Location,RCLU22004,01/17/2025,09:47 AM,227834.8 km,Stationary,"2633 190 St, Surrey, BC, V3S"
Odometer (km),Location,RCLU16019,01/17/2025,09:47 AM,271969.0 km,Stationary,"Commerce St, Moncton, NB, E1H"
Odometer (km),Location,175065RX,01/17/2025,09:47 AM,581840.2 km,Stationary,"2500 27 St NE, Calgary, AB, T1Y"
Odometer (km),Location,RCLU21018,01/17/2025,09:47 AM,258034.6 km,Stationary,"Gateway Boulevard, Edmonton, Edmonton, AB, T6J 7A9"
Odometer (km),Location,RCLU24512,01/17/2025,09:47 AM,47092.7 km,Stationary,"2037 Chemin St-Fran?Ois:Fre, Dorval, QC, H9P"
Odometer (km),Location,RC94811,01/17/2025,09:47 AM,376349.3 km,Stationary,"2500 27 St NE, Calgary, AB, T1Y"
Odometer (km),Location,RC94869,01/17/2025,09:47 AM,835856.8 km,Stationary,"2633 190 St, Surrey, BC, V3S"
Odometer (km),Location,RCLU24072,01/17/2025,09:47 AM,0.0 km,Stationary,"6099 McLaughlin Road, Mississauga, Mississauga, ON, L5R 3Y4"
Odometer (km),Location,RCLU22035,01/17/2025,09:47 AM,0.0 km,Stationary,"Campus Road, Mississauga, Mississauga, ON, L4V 1C8"
Odometer (km),Location,RCLU21012,01/17/2025,09:46 AM,289960.6 km,Stationary,"7884 Heritage Road, Brampton, Brampton, ON, L6Y 0B3"
Odometer (km),Location,RCLU18025,01/17/2025,09:46 AM,145465.5 km,Stationary,"Bow River Pathway, Calgary, Calgary, AB, T2G"
Odometer (km),Location,RCLU21047,01/17/2025,09:46 AM,285363.7 km,Stationary,"9050 Innovation Avenue Southeast, Calgary, Calgary, AB, T3S 0B5"
Odometer (km),Location,RC94830,01/17/2025,09:46 AM,389562.3 km,Stationary,"82 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU16041,01/17/2025,09:46 AM,573473.5 km,Stationary,"55 Ward Rd, Brampton, ON, L6S"
Odometer (km),Location,RC94857,01/17/2025,09:46 AM,678359.2 km,Stationary,"Rutherford Road, Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU24509,01/17/2025,09:46 AM,0.0 km,Stationary,"Esher-Healy Road, Esher, Sudbury, Unorganized, North Part, ON, P0M"
Odometer (km),Location,RCLU24030,01/17/2025,09:46 AM,0.0 km,Stationary,"1532 South Sunol Drive, Los Angeles, Los Angeles, CA, 90023"
Odometer (km),Location,RCLU24567,01/17/2025,09:46 AM,0.0 km,Stationary,"Isbester Drive, Schreiber, Schreiber, ON, P0T 2S0"
Odometer (km),Location,RC94893,01/17/2025,09:46 AM,0.0 km,Stationary,"65 Rue De Vaudreuil:Fre, Boucherville:Fre, QC, J4B"
Odometer (km),Location,RCLU16023,01/17/2025,09:45 AM,411001.8 km,Stationary,"Freeport Way NE, Calgary, AB, T3J"
Odometer (km),Location,RCLU24024,01/17/2025,09:45 AM,84299.7 km,Stationary,"Los Angeles, Commerce, CA, 90023"
Odometer (km),Location,RC94849,01/17/2025,09:45 AM,611847.6 km,Stationary,"Bow River Pathway, Calgary, Calgary, AB"
Odometer (km),Location,RCLU22014,01/17/2025,09:45 AM,236297.2 km,Stationary,"Brampton, ON, L6T"
Odometer (km),Location,RCLU24524,01/17/2025,09:45 AM,47478.9 km,Stationary,"Bow River Pathway, Calgary, Calgary, AB, T2G"
Odometer (km),Location,RC94855,01/17/2025,09:45 AM,277425.4 km,Stationary,"99 Manchester Ct, Bolton, Caledon, ON, L7E"
Odometer (km),Location,RCLU24551,01/17/2025,09:45 AM,40090.0 km,Stationary,"2788 Avenue Andr?:Fre, Dorval, QC, H9P"
Odometer (km),Location,RCLU22083,01/17/2025,09:45 AM,55598.0 km,Stationary,"77 Coronation Street, Kleinburg, Vaughan, ON, L0J 1C0"
Odometer (km),Location,RCLU16077,01/17/2025,09:45 AM,479421.1 km,Stationary,"Heritage Road, Brampton, Brampton, ON, L6Y 0B3"
Odometer (km),Location,RCLU22022,01/17/2025,09:45 AM,201098.9 km,Stationary,"Rutherford Road, Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU18004,01/17/2025,09:45 AM,128785.8 km,Stationary,"Freeport Way NE, Calgary, AB, T3J"
Odometer (km),Location,RCLU24014,01/17/2025,09:45 AM,0.0 km,Stationary,"4343 East Washington Boulevard, Commerce, Commerce, CA, 90023"
Odometer (km),Location,RCLU21069,01/17/2025,09:44 AM,299324.3 km,Stationary,"Unnamed Road, Vaughan, Vaughan, ON, L0J"
Odometer (km),Location,RCLU16015,01/17/2025,09:44 AM,43866.9 km,Stationary,"Calgary, AB, T2C"
Odometer (km),Location,RCLU16088,01/17/2025,09:44 AM,1019704.1 km,Stationary,"Steeles Avenue West, Brampton, Brampton, ON, L6Y"
Odometer (km),Location,RCLU22117,01/17/2025,09:44 AM,111318.4 km,Stationary,"Achilles Road, Ajax, Ajax, ON, L1Z 1W6"
Odometer (km),Location,RCLU22072,01/17/2025,09:44 AM,219814.1 km,Stationary,"31 Freeport Blvd NE, Calgary, AB, T3J"
Odometer (km),Location,RC94860,01/17/2025,09:44 AM,845706.0 km,Stationary,"Freeport Way NE, Calgary, AB, T3J"
Odometer (km),Location,RC94894,01/17/2025,09:44 AM,490779.3 km,Stationary,"Calgary, AB, T2C"
Odometer (km),Location,RCLU22087,01/17/2025,09:44 AM,83339.2 km,Stationary,"82 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,175066RX,01/17/2025,09:44 AM,201783.8 km,Stationary,"2795 24 Ave NE, Calgary, AB, T1Y"
Odometer (km),Location,RCLU24596,01/17/2025,09:44 AM,53322.1 km,Stationary,"12085 163 St NW, Edmonton, AB, T5V"
Odometer (km),Location,RCLU22008,01/17/2025,09:44 AM,187440.2 km,Stationary,"19 Brownridge Road, Georgetown, Halton Hills, ON, L7G 0C6"
Odometer (km),Location,RCLU21024,01/17/2025,09:44 AM,262750.1 km,Stationary,"7884 Heritage Road, Brampton, Brampton, ON, L6Y 0B3"
Odometer (km),Location,RC94802,01/17/2025,09:44 AM,55556.2 km,Stationary,"2799 190 St, Surrey, BC, V3S"
Odometer (km),Location,RCLU16084,01/17/2025,09:44 AM,807218.9 km,Stationary,"2627 190 St, Surrey, BC, V3S"
Odometer (km),Location,RCLU24592,01/17/2025,09:44 AM,38096.8 km,Stationary,"1098 Copperstone Dr, Pickering, ON, L1W"
Odometer (km),Location,RCLU24511,01/17/2025,09:44 AM,0.0 km,Stationary,"Sudbury District, ON, P0M"
Odometer (km),Location,ELFC4850,01/17/2025,09:43 AM,364977.5 km,Stationary,"Chain Of Lakes Trail, Halifax, Halifax, NS"
Odometer (km),Location,RCLU21031,01/17/2025,09:43 AM,275931.4 km,Stationary,"51 Freeport Blvd NE, Calgary, AB, T3J"
Odometer (km),Location,RCLU16031,01/17/2025,09:43 AM,475269.2 km,Stationary,"184 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU24505,01/17/2025,09:43 AM,50917.0 km,Stationary,"Pitt Meadows, BC, V3Y"
Odometer (km),Location,RC94862,01/17/2025,09:43 AM,804390.0 km,Stationary,"4002 Bonnybrook Road Southeast, Calgary, Calgary, AB, T2G 4M9"
Odometer (km),Location,RCLU18006,01/17/2025,09:43 AM,777454.2 km,Stationary,"4218 Ogden Road Southeast, Calgary, Calgary, AB, T2G 4V3"
Odometer (km),Location,RCLU18029,01/17/2025,09:43 AM,772103.8 km,Stationary,"4124 Ogden Road Southeast, Calgary, Calgary, AB, T2G 4V3"
Odometer (km),Location,RCLU18027,01/17/2025,09:43 AM,718211.0 km,Stationary,"4076 Bonnybrook Rd SE, Calgary, AB, T2G"
Odometer (km),Location,RCLU16090,01/17/2025,09:43 AM,767387.4 km,Stationary,"4194 Ogden Rd SE, Calgary, AB, T2G"
Odometer (km),Location,RCLU16065,01/17/2025,09:43 AM,721138.7 km,Stationary,"3316 Bonnybrook Road Southeast, Calgary, Calgary, AB, T2G 4M9"
Odometer (km),Location,RC94831,01/17/2025,09:43 AM,810106.6 km,Stationary,"3316 Bonnybrook Road Southeast, Calgary, Calgary, AB, T2G 4M9"
Odometer (km),Location,RCLU18013,01/17/2025,09:43 AM,93912.9 km,Stationary,"Bonnybrook Road Southeast, Calgary, Calgary, AB, T2G 4M9"
Odometer (km),Location,RCLU16098,01/17/2025,09:43 AM,18648.6 km,Stationary,"Heritage Road, Brampton, Brampton, ON, L6Y 0B3"
Odometer (km),Location,RCLU16076,01/17/2025,09:43 AM,690458.7 km,Stationary,"Freeport Way NE, Calgary, AB, T3J"
Odometer (km),Location,RCLU24530,01/17/2025,09:43 AM,21338.0 km,Stationary,"3316 Bonnybrook Road Southeast, Calgary, Calgary, AB, T2G 4M9"
Odometer (km),Location,RCLU18024,01/17/2025,09:42 AM,731094.5 km,Stationary,"Heritage Road, Brampton, Brampton, ON, L6Y 0B3"
Odometer (km),Location,RCLU24037,01/17/2025,09:42 AM,136680.9 km,Stationary,"Stornoway Ave, Moncton, NB, E1H"
Odometer (km),Location,RCLU24019,01/17/2025,09:42 AM,85056.8 km,Stationary,"2659 190 St, Surrey, BC, V3S"
Odometer (km),Location,RCLU24520,01/17/2025,09:42 AM,115731.4 km,Stationary,"36 Vondrau Dr, Cambridge, ON, N3E"
Odometer (km),Location,RCLU22073,01/17/2025,09:42 AM,216829.8 km,Stationary,"Heritage Road, Brampton, Brampton, ON, L6Y 0B3"
Odometer (km),Location,RCLU22120,01/17/2025,09:42 AM,144763.4 km,Stationary,"Davis Ln, Caledon East, Caledon, ON, L7C"
Odometer (km),Location,RC94818,01/17/2025,09:42 AM,251042.6 km,Stationary,"128 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU24506,01/17/2025,09:42 AM,40151.1 km,Stationary,"Simpson St S, Thunder Bay, ON, P7E"
Odometer (km),Location,RCLU18030,01/17/2025,09:42 AM,374001.5 km,Stationary,"120 Baig Boulevard, Moncton, Moncton, NB, E1E 1C8"
Odometer (km),Location,RCLU22097,01/17/2025,09:42 AM,101579.4 km,Stationary,"Heritage Road, Brampton, Brampton, ON, L6Y 0B3"
Odometer (km),Location,375067RX,01/17/2025,09:42 AM,152701.9 km,Stationary,"2121 Industrial Park Drive, Cornwall, Cornwall, ON, K6H 7M4"
Odometer (km),Location,RCLU22043,01/17/2025,09:41 AM,189624.3 km,Stationary,"134 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU22019,01/17/2025,09:41 AM,352525.4 km,Stationary,"Sun Pac Blvd, Brampton, ON, L6S"
Odometer (km),Location,RCLU24011,01/17/2025,09:41 AM,110316.1 km,Stationary,"1577 Milwaukee Way, Tacoma, Tacoma, WA, 98421"
Odometer (km),Location,RC94839,01/17/2025,09:41 AM,48649.0 km,Stationary,"Heritage Road, Brampton, Brampton, ON, L6Y 0B3"
Odometer (km),Location,RCLU24082,01/17/2025,09:41 AM,6157.8 km,Stationary,"Brampton, ON, L6T"
Odometer (km),Location,RCLU22084,01/17/2025,09:41 AM,90453.6 km,Stationary,"9050 Innovation Avenue Southeast, Calgary, Calgary, AB, T3S 0B5"
Odometer (km),Location,RCLU24584,01/17/2025,09:41 AM,24983.9 km,Stationary,"10155 39 Avenue Northwest, Edmonton, Edmonton, AB, T6E 6C8"
Odometer (km),Location,RCLU24089,01/17/2025,09:41 AM,46058.4 km,Stationary,"82 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU22109,01/17/2025,09:41 AM,103522.4 km,Stationary,"Calgary, Calgary, AB, T2C"
Odometer (km),Location,RCLU16003,01/17/2025,09:40 AM,691811.6 km,Stationary,"18016 Kennedy Road, Pitt Meadows, Pitt Meadows, BC, V3Y 2V7"
Odometer (km),Location,RCLU16070,01/17/2025,09:40 AM,2.7 km,Stationary,"152 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU21026,01/17/2025,09:40 AM,299984.2 km,Stationary,"18016 Kennedy Road, Pitt Meadows, Pitt Meadows, BC, V3Y 2V7"
Odometer (km),Location,RC94805,01/17/2025,09:40 AM,747130.2 km,Stationary,"Calgary, AB, T2C"
Odometer (km),Location,RCLU22068,01/17/2025,09:40 AM,182166.2 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU16074,01/17/2025,09:40 AM,680019.1 km,Stationary,"80 Rue de Vaudreuil, Boucherville, Boucherville, QC, J4B 5G4"
Odometer (km),Location,175063RX,01/17/2025,09:39 AM,608780.2 km,Stationary,"388 N Service Rd, Moose Jaw, SK, S6J"
Odometer (km),Location,RCLU24035,01/17/2025,09:39 AM,99517.5 km,Stationary,"9 Rue Wheeler, Bedford, Bedford, QC, J0J 1A0"
Odometer (km),Location,RCLU24557,01/17/2025,09:39 AM,46628.9 km,Stationary,"12039 163 St NW, Edmonton, AB, T5V"
Odometer (km),Location,RCLU16038,01/17/2025,09:39 AM,780045.7 km,Stationary,"2579 188 Street, Surrey, Surrey, BC, V3S 9V2"
Odometer (km),Location,RCLU18002,01/17/2025,09:39 AM,767084.0 km,Stationary,"21 Rue de Montgolfier, Boucherville, Boucherville, QC, J4B 8C4"
Odometer (km),Location,RC94806,01/17/2025,09:39 AM,581178.6 km,Stationary,"1349 N Railway St W, Swift Current, SK, S9H"
Odometer (km),Location,RC94883,01/17/2025,09:39 AM,342642.8 km,Stationary,"North Railway Street West, Swift Current, Swift Current, SK, S9H 0A3"
Odometer (km),Location,RCLU21005,01/17/2025,09:39 AM,242471.4 km,Stationary,"472 N Railway St W, Swift Current, SK, S9H"
Odometer (km),Location,RCLU24605,01/17/2025,09:38 AM,51869.2 km,Stationary,"728 North Railway Street East, Swift Current, Swift Current, SK, S9H 1E1"
Odometer (km),Location,RCLU24071,01/17/2025,09:38 AM,41936.6 km,Stationary,"170 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RC94816,01/17/2025,09:38 AM,866979.9 km,Stationary,"Heritage Road, Brampton, Brampton, ON, L6Y 0B3"
Odometer (km),Location,RCLU18017,01/17/2025,09:38 AM,737002.4 km,Stationary,"Concession Road 3, Upsala, Unorganized Thunder Bay District, ON, P0T"
Odometer (km),Location,RCLU22062,01/17/2025,09:38 AM,214046.5 km,Stationary,"18943 W Fair Ave, Pitt Meadows, BC, V3Y"
Odometer (km),Location,RCLU16078,01/17/2025,09:37 AM,4306.9 km,Stationary,"2804 188 St, Surrey, BC, V3S"
Odometer (km),Location,RCLU18008,01/17/2025,09:36 AM,719733.4 km,Stationary,"3985 Boulevard Industriel, Laval, Laval, QC, H7L 4S3"
Odometer (km),Location,RCLU22112,01/17/2025,09:36 AM,107038.4 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RC94828,01/17/2025,09:35 AM,501657.0 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU21035,01/17/2025,09:35 AM,324687.2 km,Stationary,"20 Vondrau Dr, Cambridge, ON, N3E"
Odometer (km),Location,RC94886,01/17/2025,09:35 AM,71873.2 km,Stationary,"Westfair Avenue, Pitt Meadows, Pitt Meadows, BC, V3Y 2H6"
Odometer (km),Location,RCLU24038,01/17/2025,09:35 AM,120452.1 km,Stationary,"Bow River Pathway, Calgary, Calgary, AB, T2G"
Odometer (km),Location,RCLU24087,01/17/2025,09:35 AM,94366.1 km,Stationary,"12133 Avenue 408, Cutler, Cutler, CA, 93615"
Odometer (km),Location,RCLU21039,01/17/2025,09:35 AM,238719.1 km,Stationary,"410 Admiral Boulevard, Mississauga, Mississauga, ON, L5T 2N6"
Odometer (km),Location,RCLU16053,01/17/2025,09:35 AM,961210.2 km,Stationary,"2665 190 St, Surrey, BC, V3S"
Odometer (km),Location,RC94845,01/17/2025,09:34 AM,572173.1 km,Stationary,"156 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU22024,01/17/2025,09:34 AM,196061.4 km,Stationary,"84 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU22048,01/17/2025,09:34 AM,190849.6 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU16050,01/17/2025,09:33 AM,54514.0 km,Stationary,"Lougheed Highway, Pitt Meadows, Pitt Meadows, BC, V3Y"
Odometer (km),Location,RCLU16066,01/17/2025,09:33 AM,300761.9 km,Stationary,"Hawk's Ridge Trail, Marathon, Marathon, ON, P0T"
Odometer (km),Location,RCLU24527,01/17/2025,09:33 AM,35098.9 km,Stationary,"Pitt Meadows, BC, V3Y"
Odometer (km),Location,RCLU21049,01/17/2025,09:33 AM,287878.6 km,Stationary,"Marathon, ON, P0T"
Odometer (km),Location,RCLU21015,01/17/2025,09:33 AM,189318.3 km,Stationary,"Marathon, ON, P0T"
Odometer (km),Location,RCLU24570,01/17/2025,09:33 AM,48644.1 km,Stationary,"Lougheed Highway, Pitt Meadows, Pitt Meadows, BC, V3Y 2V7"
Odometer (km),Location,ELFC4700,01/17/2025,09:33 AM,29174.9 km,Stationary,"2633 190 St, Surrey, BC, V3S"
Odometer (km),Location,RCLU22049,01/17/2025,09:33 AM,173812.5 km,Stationary,"2101 Fleming Road, Regina, Sherwood No. 159, SK, S4M"
Odometer (km),Location,RCLU16016,01/17/2025,09:33 AM,713302.2 km,Stationary,"Calgary, AB, T2C"
Odometer (km),Location,RCLU21019,01/17/2025,09:32 AM,233409.8 km,Stationary,"Pitt Meadows, BC, V3Y"
Odometer (km),Location,RCLU21033,01/17/2025,09:31 AM,275439.5 km,Stationary,"2840 23 Ave NE, Calgary, AB, T1Y"
Odometer (km),Location,RCLU24533,01/17/2025,09:31 AM,45398.6 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU18001,01/17/2025,09:31 AM,717853.6 km,Stationary,"Rutherford Road, Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU16080,01/17/2025,09:31 AM,1039062.5 km,Stationary,"4036 101 Street Northwest, Edmonton, Edmonton, AB, T6E 0A5"
Odometer (km),Location,RC94819,01/17/2025,09:30 AM,348066.6 km,Stationary,"2101 Fleming Road, Regina, Sherwood No. 159, SK, S4M"
Odometer (km),Location,RCLU22104,01/17/2025,09:30 AM,101133.7 km,Stationary,"77 Coronation Street, Kleinburg, Vaughan, ON, L0J 1C0"
Odometer (km),Location,RCLU16095,01/17/2025,09:30 AM,894809.6 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,ELFC4817,01/17/2025,09:30 AM,493494.3 km,Stationary,"10865 Barlow Trl NE, Calgary, AB, T3N"
Odometer (km),Location,RCLU24084,01/17/2025,09:30 AM,93476.6 km,Stationary,"10800 Franklin Avenue, Franklin Park, Leyden Township, IL, 60131"
Odometer (km),Location,RCLU22105,01/17/2025,09:29 AM,111271.5 km,Stationary,"Rutherford Road, Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU24044,01/17/2025,09:29 AM,44107.1 km,Stationary,"6830 Rutherford Road, Kleinburg, Vaughan, ON, L0J 1C0"
Odometer (km),Location,RCLU24574,01/17/2025,09:29 AM,39910.4 km,Stationary,"2776 Avenue Andr?:Fre, Dorval, QC, H9P"
Odometer (km),Location,RC94854,01/17/2025,09:26 AM,465264.9 km,Stationary,"Lougheed Highway, Pitt Meadows, Pitt Meadows, BC, V3Y"
Odometer (km),Location,RCLU22046,01/17/2025,09:26 AM,208172.5 km,Stationary,"12532 McTavish Road, Pitt Meadows, Pitt Meadows, BC, V3Y 1Z1"
Odometer (km),Location,RCLU22005,01/17/2025,09:26 AM,200968.1 km,Stationary,"Lougheed Highway, Pitt Meadows, Pitt Meadows, BC, V3Y"
Odometer (km),Location,RCLU24092,01/17/2025,09:26 AM,88815.3 km,Stationary,"Lougheed Highway, Pitt Meadows, Pitt Meadows, BC, V3Y"
Odometer (km),Location,RCLU24593,01/17/2025,09:26 AM,31638.7 km,Stationary,"Lougheed Highway, Pitt Meadows, Pitt Meadows, BC, V3Y"
Odometer (km),Location,RCLU22089,01/17/2025,09:26 AM,19446.3 km,Stationary,"Westfair Avenue, Pitt Meadows, Pitt Meadows, BC, V3Y"
Odometer (km),Location,RCLU22107,01/17/2025,09:26 AM,145830.8 km,Stationary,"Pitt Meadows, BC, V3Y"
Odometer (km),Location,RC94808,01/17/2025,09:26 AM,713608.4 km,Stationary,"Unnamed Road, Vaughan, Vaughan, ON, L0J"
Odometer (km),Location,RCLU16010,01/17/2025,09:25 AM,498054.0 km,Stationary,"7301 Major Mackenzie Drive West, Vaughan, Vaughan, ON, L4H 3N5"
Odometer (km),Location,RCLU22037,01/17/2025,09:25 AM,193912.6 km,Stationary,"Lougheed Highway, Pitt Meadows, Pitt Meadows, BC, V3Y"
Odometer (km),Location,RCLU24040,01/17/2025,09:25 AM,0.0 km,Stationary,"Hacienda Heights, Industry, CA, 91745"
Odometer (km),Location,375063RX,01/17/2025,09:24 AM,138790.4 km,Stationary,"Mississauga, ON, L5T"
Odometer (km),Location,RCLU16024,01/17/2025,09:24 AM,639132.2 km,Stationary,"85 Deware Drive, Moncton, Moncton, NB, E1H 2S6"
Odometer (km),Location,RC94801,01/17/2025,09:23 AM,125061.8 km,Stationary,"Calgary, AB, T2C"
Odometer (km),Location,RCLU21055,01/17/2025,09:22 AM,20193.6 km,Stationary,"78 Rue J-A-Bombardier:Fre, Boucherville:Fre, QC, J4B"
Odometer (km),Location,RC94895,01/17/2025,09:22 AM,469213.1 km,Stationary,"2671 190 St, Surrey, BC, V3S"
Odometer (km),Location,RCLU16067,01/17/2025,09:22 AM,971247.5 km,Stationary,No GPS available
Odometer (km),Location,RC94861,01/17/2025,09:21 AM,118299.7 km,Stationary,"246 Hardisty Street North, Thunder Bay, Thunder Bay, ON, P7C 3G8"
Odometer (km),Location,RCLU22113,01/17/2025,09:21 AM,133064.6 km,Stationary,"499 Achilles Rd, Ajax, ON, L1Z"
Odometer (km),Location,RCLU22034,01/17/2025,09:21 AM,204277.8 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU24504,01/17/2025,09:21 AM,49313.0 km,Stationary,"Calgary, AB, T2C"
Odometer (km),Location,RC94870,01/17/2025,09:21 AM,513842.6 km,Stationary,"49 Rue Fairway, Lachine, Montréal, QC, H8T 2N1"
Odometer (km),Location,RCLU18028,01/17/2025,09:21 AM,49130.4 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU21013,01/17/2025,09:20 AM,304243.4 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU21003,01/17/2025,09:19 AM,260845.4 km,Stationary,"176 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU22057,01/17/2025,09:18 AM,189794.8 km,Stationary,"150 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU21016,01/17/2025,09:18 AM,245166.7 km,Stationary,"158 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU18007,01/17/2025,09:17 AM,718194.0 km,Stationary,"437 Export Blvd, Mississauga, ON, L5S"
Odometer (km),Location,RCLU16035,01/17/2025,09:17 AM,301097.9 km,Stationary,"Brampton, ON, L6T"
Odometer (km),Location,RCLU22061,01/17/2025,09:17 AM,200199.3 km,Stationary,"Brampton, ON, L6T"
Odometer (km),Location,RCLU22056,01/17/2025,09:17 AM,198251.0 km,Stationary,"Brampton, ON, L6T"
Odometer (km),Location,RC94863,01/17/2025,09:17 AM,401776.2 km,Stationary,"8 46e Avenue, Lachine, Montréal, QC, H8T 2P2"
Odometer (km),Location,RCLU21006,01/17/2025,09:16 AM,294349.7 km,Stationary,"2804 188 St, Surrey, BC, V3S"
Odometer (km),Location,RC94877,01/17/2025,09:15 AM,515628.0 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU16081,01/17/2025,09:14 AM,1009215.4 km,Stationary,"Unnamed Road, Vaughan, Vaughan, ON, L0J"
Odometer (km),Location,RCLU24594,01/17/2025,09:14 AM,51120.4 km,Stationary,"Lougheed Highway, Pitt Meadows, Pitt Meadows, BC, V3Y"
Odometer (km),Location,RCLU18009,01/17/2025,09:14 AM,676445.2 km,Stationary,"6830 Rutherford Road, Kleinburg, Vaughan, ON, L0J 1C0"
Odometer (km),Location,RC94844,01/17/2025,09:13 AM,345080.1 km,Stationary,"Unnamed Road, Vaughan, Vaughan, ON, L0J"
Odometer (km),Location,175061RX,01/17/2025,09:13 AM,630445.7 km,Stationary,"9360 Southfort Drive, Fort Saskatchewan, Fort Saskatchewan, AB, T8L 0C5"
Odometer (km),Location,RCLU22064,01/17/2025,09:12 AM,204310.0 km,Stationary,"2101 Fleming Road, Regina, Sherwood No. 159, SK, S4M"
Odometer (km),Location,RCLU21048,01/17/2025,09:12 AM,278402.6 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU21028,01/17/2025,09:11 AM,189382.3 km,Stationary,"10725 Barlow Trl NE, Calgary, AB, T3N"
Odometer (km),Location,RCLU16093,01/17/2025,09:10 AM,1022203.9 km,Stationary,"Calgary, AB, T2C"
Odometer (km),Location,RCLU24080,01/17/2025,09:10 AM,92106.4 km,Stationary,"2665 190 St, Surrey, BC, V3S"
Odometer (km),Location,RCLU21021,01/17/2025,09:10 AM,61586.3 km,Stationary,"61 Rue De Vaudreuil:Fre, Boucherville:Fre, QC, J4B"
Odometer (km),Location,RCLU16043,01/17/2025,09:10 AM,821349.3 km,Stationary,"6830 Rutherford Road, Kleinburg, Vaughan, ON, L0J 1C0"
Odometer (km),Location,RCLU22031,01/17/2025,09:10 AM,236063.0 km,Stationary,"Lougheed Highway, Pitt Meadows, Pitt Meadows, BC, V3Y 2V7"
Odometer (km),Location,RCLU16049,01/17/2025,09:09 AM,177507.9 km,Stationary,"Lougheed Highway, Pitt Meadows, Pitt Meadows, BC, V3Y"
Odometer (km),Location,RCLU16100,01/17/2025,09:09 AM,879407.7 km,Stationary,"6830 Rutherford Road, Kleinburg, Vaughan, ON, L0J 1C0"
Odometer (km),Location,RCLU21060,01/17/2025,09:09 AM,48105.3 km,Stationary,"8528 Manitoba St, Vancouver, BC, V5X"
Odometer (km),Location,RCLU18019,01/17/2025,09:09 AM,123260.4 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,175067RX,01/17/2025,09:08 AM,683840.3 km,Stationary,"2783 24 Ave NE, Calgary, AB, T1Y"
Odometer (km),Location,RCLU24063,01/17/2025,09:07 AM,88159.5 km,Stationary,"Moncton, NB, E1E"
Odometer (km),Location,RCLU22118,01/17/2025,09:07 AM,104032.1 km,Stationary,"5170 98 Avenue Southeast, Calgary, Calgary, AB, T2C 4L1"
Odometer (km),Location,RC94833,01/17/2025,09:07 AM,804788.7 km,Stationary,"5500 Dufferin Boulevard Southeast, Calgary, Calgary, AB, T2C 4Y2"
Odometer (km),Location,RCLU24532,01/17/2025,09:07 AM,42858.9 km,Stationary,"Calgary, AB, T2C"
Odometer (km),Location,RCLU24053,01/17/2025,09:07 AM,97868.8 km,Stationary,"Pitt Meadows, BC, V3Y"
